Date,Time_Period,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Day_Of_Week,Is_Weekend,Is_Holiday
2016-03-26,2,4.848000000000001,-7.116666666666667,44.0,16.833333333333332,15.0,32.166666666666664,88.485,5,1,0
2016-03-26,3,0.7386666666666666,-4.383333333333334,68.16666666666667,27.333333333333332,8.166666666666666,24.100000000000005,88.82166666666666,5,1,0
2016-03-27,0,19.818666666666665,-9.166666666666666,45.0,20.666666666666668,7.666666666666667,59.03333333333334,88.235,6,1,0
2016-03-27,1,0.15066666666666656,-9.816666666666666,25.5,15.666666666666666,8.166666666666666,50.98333333333333,88.05166666666666,6,1,0
2016-03-27,2,1.9760000000000002,-5.566666666666666,43.333333333333336,18.333333333333332,12.0,33.51666666666667,88.11500000000001,6,1,0
2016-03-27,3,4.48,-7.533333333333334,63.0,16.833333333333332,3.0,24.100000000000005,88.35666666666667,6,1,0
2016-03-28,0,7.978666666666669,-2.25,63.5,35.0,31.666666666666668,40.21666666666667,88.72833333333334,0,0,0
2016-03-28,1,0.5416666666666661,-3.8333333333333335,40.166666666666664,29.833333333333332,29.666666666666668,34.88333333333333,88.90833333333335,0,0,0
2016-03-28,2,3.2666666666666666,-2.716666666666667,56.166666666666664,23.0,20.0,22.783333333333335,89.16166666666668,0,0,0
2016-03-28,3,0.14266666666666666,-3.5,64.5,33.333333333333336,18.666666666666668,24.100000000000005,88.375,0,0,0
2016-03-29,0,12.165666666666667,-6.133333333333333,48.166666666666664,33.833333333333336,20.5,64.4,89.42833333333334,1,0,0
2016-03-29,1,0.4946666666666669,-8.616666666666667,24.333333333333332,19.0,14.166666666666666,64.4,89.19333333333333,1,0,0
2016-03-29,2,1.9680000000000017,-6.8999999999999995,34.333333333333336,18.0,10.0,37.53333333333334,89.11,1,0,0
2016-03-29,3,1.6896666666666669,-3.0500000000000003,68.0,33.5,15.166666666666666,24.100000000000005,89.34499999999998,1,0,0
2016-03-30,0,1.5736666666666663,-1.75,44.166666666666664,32.333333333333336,22.833333333333332,59.03333333333334,88.97833333333334,2,0,0
2016-03-30,1,3.5506666666666673,0.6833333333333332,50.166666666666664,28.5,36.333333333333336,55.28333333333334,88.99666666666667,2,0,0
2016-03-30,2,0.8510000000000011,3.4333333333333336,83.33333333333333,29.333333333333332,18.166666666666668,32.166666666666664,89.205,2,0,0
2016-03-30,3,0.3656666666666669,-4.7,41.0,29.166666666666668,7.666666666666667,24.100000000000005,89.05333333333333,2,0,0
2016-03-31,0,0.22666666666666652,0.75,88.33333333333333,18.0,14.333333333333334,14.5,89.49666666666667,3,0,0
2016-03-31,1,3.803000000000001,-0.15,55.0,19.166666666666668,16.166666666666668,42.93333333333333,89.41666666666667,3,0,0
2016-03-31,2,5.341666666666667,-1.4000000000000001,61.166666666666664,16.0,11.333333333333334,33.516666666666666,89.2,3,0,0
2016-03-31,3,1.6816666666666666,1.1500000000000001,85.66666666666667,34.333333333333336,19.166666666666668,14.233333333333334,89.37666666666667,3,0,0
2016-04-01,0,12.398666666666669,-1.8499999999999999,40.166666666666664,33.166666666666664,17.0,61.71666666666667,89.23166666666667,4,0,0
2016-04-01,1,1.5426666666666677,-3.3666666666666667,22.833333333333332,20.0,14.0,64.4,89.12833333333333,4,0,0
2016-04-01,2,9.089666666666668,-2.4,35.833333333333336,15.0,11.333333333333334,36.2,88.99000000000001,4,0,0
2016-04-01,3,4.636000000000001,-0.8666666666666666,60.333333333333336,24.5,11.166666666666666,24.100000000000005,89.09333333333332,4,0,0
2016-04-02,0,13.21866666666667,-2.8666666666666667,30.833333333333332,27.333333333333332,21.0,59.03333333333334,88.49833333333333,5,1,0
2016-04-02,1,0.6746666666666667,-4.783333333333334,19.0,27.5,28.5,53.666666666666664,88.165,5,1,0
2016-04-02,2,7.007000000000002,-4.416666666666667,28.833333333333332,28.333333333333332,25.666666666666668,33.5,88.28500000000001,5,1,0
2016-04-02,3,7.992,-3.3333333333333335,43.166666666666664,23.333333333333332,13.0,24.100000000000005,88.75333333333333,5,1,0
2016-04-03,0,1.9536666666666676,-4.916666666666667,37.333333333333336,30.333333333333332,9.833333333333334,37.550000000000004,89.04333333333334,6,1,0
2016-04-03,1,1.563000000000001,-2.65,32.166666666666664,17.166666666666668,13.166666666666666,45.6,88.955,6,1,0
2016-04-03,2,9.593666666666666,-3.016666666666667,42.0,13.166666666666666,16.833333333333332,33.5,88.945,6,1,0
2016-04-03,3,1.4056666666666666,-4.316666666666666,43.666666666666664,30.166666666666668,11.5,24.100000000000005,88.71999999999998,6,1,0
2016-04-04,0,6.117666666666667,-2.3333333333333335,62.833333333333336,16.666666666666668,8.833333333333334,50.98333333333333,88.47500000000001,0,0,0
2016-04-04,1,3.649666666666665,-0.9,40.5,23.333333333333332,8.833333333333334,40.21666666666667,88.105,0,0,0
2016-04-04,2,3.1280000000000006,-1.2166666666666666,43.5,29.666666666666668,27.333333333333332,33.51666666666667,88.00833333333333,0,0,0
2016-04-04,3,1.2506666666666664,-3.6166666666666667,58.0,14.666666666666666,13.166666666666666,24.100000000000005,88.83333333333333,0,0,0
2016-04-05,0,12.677666666666664,-2.0500000000000003,59.166666666666664,29.333333333333332,13.666666666666666,64.4,89.05499999999999,1,0,0
2016-04-05,1,1.0226666666666677,-8.6,21.833333333333332,28.333333333333332,29.0,64.4,89.01333333333334,1,0,0
2016-04-05,2,0.7480000000000013,-6.466666666666666,30.666666666666668,27.666666666666668,26.833333333333332,37.53333333333334,88.85666666666667,1,0,0
2016-04-05,3,1.5310000000000008,0.3833333333333333,81.33333333333333,33.666666666666664,35.5,19.3,88.62166666666667,1,0,0
2016-04-06,0,4.982666666666664,-5.183333333333334,32.833333333333336,28.0,32.5,64.4,88.96833333333332,2,0,0
2016-04-06,1,0.5070000000000008,-4.633333333333334,28.333333333333332,16.333333333333332,14.333333333333334,64.4,89.03333333333335,2,0,0
2016-04-06,2,5.762999999999998,-8.983333333333333,25.333333333333332,27.833333333333332,15.833333333333334,32.166666666666664,89.425,2,0,0
2016-04-06,3,1.0586666666666686,-5.166666666666667,39.166666666666664,26.166666666666668,21.833333333333332,24.100000000000005,88.77666666666666,2,0,0
2016-04-07,0,17.866666666666664,-8.183333333333334,36.0,20.5,5.166666666666667,61.71666666666667,89.74666666666667,3,0,0
2016-04-07,1,1.066666666666666,-5.783333333333334,23.833333333333332,9.833333333333334,10.0,64.4,89.55499999999999,3,0,0
2016-04-07,2,10.146666666666665,-4.6000000000000005,35.5,12.333333333333334,14.833333333333334,34.85,89.47166666666665,3,0,0
2016-04-07,3,12.821666666666664,-10.033333333333333,40.333333333333336,30.666666666666668,10.166666666666666,24.100000000000005,89.69833333333334,3,0,0
2016-04-08,0,16.383,-4.216666666666667,48.666666666666664,18.666666666666668,10.5,48.28333333333334,88.80833333333334,4,0,0
2016-04-08,1,6.341666666666662,-3.6166666666666667,18.333333333333332,24.5,19.5,53.666666666666664,88.18166666666667,4,0,0
2016-04-08,2,6.038666666666666,-6.1499999999999995,17.5,24.333333333333332,12.0,33.516666666666666,87.53666666666668,4,0,0
2016-04-08,3,2.7310000000000008,-5.433333333333334,52.833333333333336,17.0,11.666666666666666,24.100000000000005,89.25999999999999,4,0,0
2016-04-09,0,4.854666666666668,-4.05,39.0,28.666666666666668,42.666666666666664,44.26666666666666,88.08666666666666,5,1,0
2016-04-09,1,0.9706666666666681,-4.483333333333333,29.833333333333332,23.666666666666668,34.0,45.61666666666667,88.24000000000001,5,1,0
2016-04-09,2,8.21066666666667,-3.016666666666667,48.333333333333336,30.166666666666668,26.0,26.8,88.62333333333333,5,1,0
2016-04-09,3,17.526666666666678,-0.3333333333333334,58.666666666666664,34.5,23.333333333333332,21.150000000000002,87.755,5,1,0
2016-04-10,0,9.682666666666666,-7.716666666666666,53.0,13.0,7.166666666666667,46.949999999999996,89.145,6,1,0
2016-04-10,1,0.8109999999999997,-5.55,40.333333333333336,10.833333333333334,6.666666666666667,40.233333333333334,89.01333333333334,6,1,0
2016-04-10,2,5.638666666666667,-6.116666666666667,46.333333333333336,12.833333333333334,19.166666666666668,26.8,88.89833333333333,6,1,0
2016-04-10,3,2.9176666666666664,-7.466666666666666,64.0,28.5,13.166666666666666,24.100000000000005,89.08166666666666,6,1,0
2016-04-11,0,26.659000000000002,-5.816666666666666,56.166666666666664,16.833333333333332,8.833333333333334,61.71666666666667,88.59833333333334,0,0,0
2016-04-11,1,3.890666666666667,-3.9333333333333336,25.333333333333332,15.5,15.166666666666666,45.6,88.33166666666666,0,0,0
2016-04-11,2,13.979999999999999,-2.733333333333333,35.166666666666664,25.0,23.0,26.8,88.38333333333333,0,0,0
2016-04-11,3,1.1346666666666667,-7.216666666666666,66.16666666666667,16.5,13.5,24.100000000000005,88.765,0,0,0
2016-04-12,0,27.399999999999995,-1.8499999999999999,53.666666666666664,16.333333333333332,8.666666666666666,46.949999999999996,88.54,1,0,0
2016-04-12,1,0.7546666666666648,-2.75,26.333333333333332,20.333333333333332,14.166666666666666,50.98333333333333,88.27999999999999,1,0,0
2016-04-12,2,3.9536666666666678,-5.466666666666666,26.833333333333332,27.5,20.666666666666668,32.166666666666664,88.33166666666666,1,0,0
2016-04-12,3,2.977666666666667,-2.983333333333333,64.0,30.666666666666668,9.0,24.100000000000005,88.59499999999998,1,0,0
2016-04-13,0,2.7666666666666675,-5.6000000000000005,32.166666666666664,29.0,21.833333333333332,52.31666666666666,88.37833333333333,2,0,0
2016-04-13,1,0.9056666666666662,-6.983333333333333,22.5,15.833333333333334,22.833333333333332,64.4,88.25333333333333,2,0,0
2016-04-13,2,1.4029999999999994,-7.166666666666667,28.833333333333332,18.166666666666668,8.0,36.2,88.30166666666666,2,0,0
2016-04-13,3,1.3760000000000008,-7.333333333333333,31.5,27.0,16.166666666666668,24.100000000000005,88.41000000000001,2,0,0
2016-04-14,0,2.858999999999999,-1.5833333333333333,66.0,23.5,9.0,18.76666666666667,88.46666666666665,3,0,0
2016-04-14,1,0.6056666666666671,-3.0333333333333337,46.666666666666664,14.833333333333334,10.666666666666666,30.816666666666666,88.47000000000001,3,0,0
2016-04-14,2,1.1026666666666665,-3.0833333333333335,50.166666666666664,9.333333333333334,14.333333333333334,24.11666666666667,88.68333333333334,3,0,0
2016-04-14,3,0.7469999999999997,-1.4000000000000001,78.16666666666667,29.166666666666668,11.166666666666666,24.100000000000005,88.38666666666667,3,0,0
2016-04-15,0,12.364,-3.483333333333333,54.666666666666664,18.166666666666668,12.0,56.35,89.29833333333333,4,0,0
2016-04-15,1,1.2856666666666654,-4.016666666666667,31.166666666666668,16.0,23.833333333333332,64.4,89.29666666666667,4,0,0
2016-04-15,2,6.002666666666664,-3.266666666666667,43.333333333333336,16.833333333333332,22.833333333333332,38.88333333333333,89.34333333333332,4,0,0
2016-04-15,3,0.9629999999999997,-1.95,67.33333333333333,23.833333333333332,10.833333333333334,24.100000000000005,89.0,4,0,0
2016-04-16,0,12.554666666666664,-3.933333333333333,39.166666666666664,13.333333333333334,10.166666666666666,59.03333333333334,89.77333333333333,5,1,0
2016-04-16,1,1.7146666666666661,-4.966666666666667,24.166666666666668,14.166666666666666,13.166666666666666,48.29999999999999,89.79666666666667,5,1,0
2016-04-16,2,6.242666666666663,-5.483333333333333,30.0,14.666666666666666,14.5,32.166666666666664,89.84666666666668,5,1,0
2016-04-16,3,1.6416666666666668,-3.1333333333333333,64.33333333333333,21.166666666666668,8.333333333333334,24.100000000000005,89.47333333333334,5,1,0
2016-04-17,0,36.41766666666667,-3.8666666666666667,38.5,17.5,4.333333333333333,50.98333333333333,90.11166666666668,6,1,0
2016-04-17,1,0.9856666666666664,-3.6,20.666666666666668,12.0,11.0,48.29999999999999,90.03333333333335,6,1,0
2016-04-17,2,13.425666666666663,-3.35,28.5,17.0,17.666666666666668,34.85,90.03833333333334,6,1,0
2016-04-17,3,6.047000000000001,-5.05,47.5,19.5,4.166666666666667,24.100000000000005,89.98166666666667,6,1,0
2016-04-18,0,29.731000000000005,-2.1166666666666667,44.5,18.666666666666668,14.833333333333334,59.03333333333334,90.03333333333335,0,0,0
2016-04-18,1,1.9776666666666691,-7.983333333333333,12.833333333333334,16.166666666666668,34.333333333333336,49.633333333333326,89.67166666666667,0,0,0
2016-04-18,2,14.290999999999997,-10.966666666666667,15.5,17.833333333333332,27.166666666666668,41.56666666666667,89.40666666666668,0,0,0
2016-04-18,3,2.8386666666666684,-2.0833333333333335,55.5,18.166666666666668,11.333333333333334,24.100000000000005,90.13,0,0,0
2016-04-19,0,42.128,-1.9666666666666668,29.666666666666668,18.666666666666668,6.166666666666667,64.4,89.10000000000001,1,0,0
2016-04-19,1,0.2216666666666664,-2.25,14.833333333333334,13.333333333333334,13.0,64.4,88.84333333333332,1,0,0
2016-04-19,2,28.988,-3.033333333333333,25.333333333333332,25.0,10.833333333333334,44.25,88.795,1,0,0
2016-04-19,3,2.889666666666666,-5.883333333333333,38.833333333333336,19.666666666666668,10.0,24.100000000000005,89.20333333333333,1,0,0
2016-04-20,0,7.818666666666667,-9.033333333333333,25.5,20.666666666666668,10.833333333333334,64.4,89.56,2,0,0
2016-04-20,1,1.3750000000000004,-8.233333333333333,16.666666666666668,12.5,12.5,50.98333333333333,89.45833333333333,2,0,0
2016-04-20,2,8.879999999999992,-6.3,25.166666666666668,13.166666666666666,22.5,33.516666666666666,89.30666666666667,2,0,0
2016-04-20,3,3.634666666666668,-2.6166666666666667,37.833333333333336,34.166666666666664,21.333333333333332,24.100000000000005,89.13166666666666,2,0,0
2016-04-21,0,18.234666666666662,-3.6833333333333336,44.833333333333336,15.833333333333334,13.666666666666666,24.100000000000005,88.87166666666667,3,0,0
2016-04-21,1,5.8160000000000025,1.3333333333333333,27.166666666666668,11.666666666666666,14.5,24.100000000000005,88.54,3,0,0
2016-04-21,2,25.721666666666675,0.6333333333333333,37.333333333333336,9.666666666666666,23.166666666666668,22.76666666666667,88.545,3,0,0
2016-04-21,3,3.486666666666666,-5.816666666666666,41.666666666666664,15.5,16.833333333333332,24.100000000000005,89.16166666666668,3,0,0
2016-04-22,0,3.7866666666666675,-2.2666666666666666,57.666666666666664,30.0,19.666666666666668,45.61666666666667,88.76166666666666,4,0,0
2016-04-22,1,2.4906666666666673,-0.35000000000000003,43.0,4.666666666666667,18.166666666666668,48.29999999999999,88.63,4,0,0
2016-04-22,2,4.916,0.04999999999999997,47.333333333333336,9.333333333333334,8.5,29.483333333333334,88.58333333333333,4,0,0
2016-04-22,3,1.697666666666667,-2.5,56.666666666666664,29.5,16.333333333333332,24.100000000000005,88.69166666666666,4,0,0
2016-04-23,0,0.28266666666666657,-1.4666666666666666,74.0,4.333333333333333,10.666666666666666,22.783333333333335,88.66833333333334,5,1,0
2016-04-23,1,0.21466666666666662,0.75,87.33333333333333,6.0,11.5,18.5,88.73333333333333,5,1,0
2016-04-23,2,0.11466666666666676,0.6,90.66666666666667,9.333333333333334,8.833333333333334,13.683333333333335,88.73666666666666,5,1,0
2016-04-23,3,3.8816666666666664,-2.033333333333333,65.16666666666667,4.833333333333333,13.666666666666666,24.100000000000005,88.63166666666666,5,1,0
2016-04-24,0,0.7416666666666667,0.7166666666666667,89.33333333333333,9.0,7.666666666666667,8.316666666666666,88.57166666666666,6,1,0
2016-04-24,1,0.4696666666666662,1.7166666666666668,77.66666666666667,13.166666666666666,12.5,17.166666666666668,88.50666666666666,6,1,0
2016-04-24,2,0.5429999999999998,1.8666666666666665,95.33333333333333,13.5,14.166666666666666,4.55,88.56166666666667,6,1,0
2016-04-24,3,0.021666666666666664,0.9166666666666666,94.5,13.833333333333334,6.166666666666667,2.1666666666666665,88.61333333333334,6,1,0
2016-04-25,0,1.1709999999999998,2.0,94.16666666666667,5.833333333333333,9.166666666666666,5.75,88.72666666666667,0,0,0
2016-04-25,1,0.2786666666666669,2.4833333333333334,83.33333333333333,4.0,17.166666666666668,15.566666666666668,88.86666666666667,0,0,0
2016-04-25,2,0.12566666666666682,1.9833333333333334,85.5,13.0,7.333333333333333,15.833333333333334,88.97166666666665,0,0,0
2016-04-25,3,0.05199999999999998,1.3833333333333335,97.0,9.833333333333334,7.166666666666667,2.5,88.60666666666667,0,0,0
2016-04-26,0,5.483999999999997,1.5,73.33333333333333,20.666666666666668,8.166666666666666,22.76666666666667,89.00666666666666,1,0,0
2016-04-26,1,1.508,1.9833333333333334,60.666666666666664,10.833333333333334,10.0,24.100000000000005,88.96999999999998,1,0,0
2016-04-26,2,4.609666666666662,1.7,73.0,14.333333333333334,18.666666666666668,17.166666666666668,88.97833333333334,1,0,0
2016-04-26,3,0.7776666666666662,0.9666666666666667,87.16666666666667,25.0,5.5,14.5,88.96333333333332,1,0,0
2016-04-27,0,5.0296666666666665,1.25,77.33333333333333,18.0,13.5,8.083333333333334,89.12666666666667,2,0,0
2016-04-27,1,1.2519999999999993,0.3833333333333333,50.333333333333336,14.666666666666666,21.0,20.366666666666667,89.21333333333332,2,0,0
2016-04-27,2,4.030666666666665,-1.3333333333333333,57.5,15.5,20.166666666666668,26.8,89.32333333333334,2,0,0
2016-04-27,3,0.12566666666666645,1.15,88.16666666666667,17.333333333333332,10.166666666666666,8.1,89.00333333333333,2,0,0
2016-04-28,0,4.094666666666667,0.5,77.33333333333333,16.833333333333332,21.0,16.633333333333336,89.42,3,0,0
2016-04-28,1,0.38266666666666627,-1.1166666666666667,46.666666666666664,17.666666666666668,34.5,32.166666666666664,89.32333333333332,3,0,0
2016-04-28,2,1.2506666666666666,-1.5999999999999999,53.833333333333336,17.833333333333332,25.0,26.8,89.165,3,0,0
2016-04-28,3,0.10166666666666666,0.26666666666666666,82.83333333333333,17.0,17.166666666666668,20.1,89.39333333333333,3,0,0
2016-04-29,0,9.242666666666668,-1.05,61.0,16.5,23.333333333333332,48.29999999999999,88.86166666666666,4,0,0
2016-04-29,1,0.28699999999999964,-0.9666666666666667,46.166666666666664,15.166666666666666,27.666666666666668,40.23333333333333,88.91666666666667,4,0,0
2016-04-29,2,0.5176666666666675,-0.4666666666666666,56.166666666666664,16.0,17.333333333333332,25.450000000000003,89.125,4,0,0
2016-04-29,3,0.9496666666666667,-1.9000000000000001,66.5,17.5,16.5,25.450000000000003,88.955,4,0,0
2016-04-30,0,4.429666666666666,0.4666666666666666,61.166666666666664,26.833333333333332,4.0,32.2,89.735,5,1,0
2016-04-30,1,0.28666666666666607,-0.6166666666666667,42.5,22.833333333333332,4.166666666666667,32.2,89.87333333333333,5,1,0
2016-04-30,2,4.554666666666661,-1.2666666666666666,45.833333333333336,20.666666666666668,7.0,38.88333333333333,89.92333333333333,5,1,0
2016-04-30,3,0.11066666666666661,-0.09999999999999999,64.66666666666667,15.666666666666666,8.166666666666666,24.100000000000005,89.35666666666667,5,1,0
2016-05-01,0,29.71866666666667,0.13333333333333336,48.5,23.0,4.333333333333333,64.4,89.86,6,1,0
2016-05-01,1,1.0106666666666686,-2.433333333333333,22.5,8.833333333333334,8.5,56.35,89.60333333333334,6,1,0
2016-05-01,2,9.214666666666663,-2.6,29.666666666666668,16.833333333333332,8.0,41.56666666666667,89.48833333333334,6,1,0
2016-05-01,3,3.1479999999999997,-1.5166666666666666,71.0,21.666666666666668,4.166666666666667,30.816666666666666,89.89666666666666,6,1,0
2016-05-02,0,34.157666666666664,-0.21666666666666667,38.166666666666664,18.666666666666668,7.833333333333333,61.71666666666667,89.46,0,0,0
2016-05-02,1,2.073666666666667,-0.8666666666666667,18.666666666666668,15.333333333333334,17.0,56.35,89.24000000000001,0,0,0
2016-05-02,2,22.237666666666666,-1.5666666666666667,25.666666666666668,14.833333333333334,16.666666666666668,41.56666666666667,89.11166666666666,0,0,0
2016-05-02,3,1.681666666666667,-2.0500000000000003,52.666666666666664,18.333333333333332,3.5,30.816666666666666,89.46499999999999,0,0,0
2016-05-03,0,34.73866666666669,1.0999999999999999,32.666666666666664,17.333333333333332,14.0,64.4,89.18166666666667,1,0,0
2016-05-03,1,0.9826666666666662,-1.75,15.5,17.5,12.0,64.4,89.00166666666667,1,0,0
2016-05-03,2,59.64850299090911,-3.7751168116210216,23.628665217156648,20.666666666666668,12.455957131016405,45.34479229310265,88.78273859776948,1,0,0
2016-05-03,3,5.066666666666667,-0.03333333333333335,49.833333333333336,21.5,6.166666666666667,24.100000000000005,89.11,1,0,0
2016-05-04,0,31.677666666666692,-1.5166666666666666,28.666666666666668,21.166666666666668,10.666666666666666,64.4,88.77833333333332,2,0,0
2016-05-04,1,0.07866666666666611,-1.2666666666666666,17.0,23.166666666666668,15.833333333333334,64.4,88.5,2,0,0
2016-05-04,2,4.470666666666678,0.5333333333333333,24.5,25.833333333333332,14.666666666666666,41.56666666666667,88.415,2,0,0
2016-05-04,3,5.709666666666665,-2.4499999999999997,35.166666666666664,22.5,6.666666666666667,30.816666666666666,88.86333333333333,2,0,0
2016-05-05,0,3.0480000000000027,1.8166666666666664,60.5,35.0,30.666666666666668,20.366666666666667,89.04833333333333,3,0,0
2016-05-05,1,0.4960000000000018,3.033333333333333,63.166666666666664,29.5,21.333333333333332,21.433333333333337,89.27499999999999,3,0,0
2016-05-05,2,0.5416666666666667,4.583333333333333,75.0,25.0,9.666666666666666,21.433333333333337,89.45833333333333,3,0,0
2016-05-05,3,7.169666666666666,3.9499999999999997,50.5,34.666666666666664,22.833333333333332,24.100000000000005,88.64999999999999,3,0,0
2016-05-06,0,24.034666666666663,0.4000000000000001,54.0,17.333333333333332,6.0,64.4,89.89,4,0,0
2016-05-06,1,1.1776666666666638,-5.7,18.333333333333332,18.5,15.0,64.4,89.63833333333334,4,0,0
2016-05-06,2,11.510666666666664,-3.9,28.666666666666668,18.0,18.333333333333332,38.88333333333333,89.40666666666665,4,0,0
2016-05-06,3,1.9776666666666671,2.9,80.83333333333333,24.333333333333332,5.333333333333333,28.133333333333336,89.71666666666665,4,0,0
2016-05-07,0,34.78700000000001,0.4833333333333334,40.666666666666664,20.166666666666668,12.333333333333334,61.71666666666667,88.91000000000001,5,1,0
2016-05-07,1,2.4599999999999977,-3.9,13.0,18.0,24.333333333333332,48.29999999999999,88.27666666666666,5,1,0
2016-05-07,2,9.187000000000003,-3.4,16.333333333333332,25.333333333333332,14.666666666666666,36.199999999999996,87.75833333333333,5,1,0
2016-05-07,3,2.192,-0.18333333333333332,57.833333333333336,20.333333333333332,10.833333333333334,28.133333333333336,89.195,5,1,0
2016-05-08,0,1.0749999999999988,2.9,48.333333333333336,12.333333333333334,28.833333333333332,48.29999999999999,87.64833333333333,6,1,0
2016-05-08,1,4.683000000000003,1.4833333333333334,47.833333333333336,2.1666666666666665,24.666666666666668,33.51666666666667,87.85666666666667,6,1,0
2016-05-08,2,1.1136666666666677,1.55,63.833333333333336,28.333333333333332,19.833333333333332,15.833333333333334,88.16833333333334,6,1,0
2016-05-08,3,12.942666666666664,-2.6166666666666667,35.666666666666664,21.333333333333332,7.666666666666667,28.133333333333336,87.49,6,1,0
2016-05-09,0,2.2589999999999995,-1.6166666666666665,57.333333333333336,34.166666666666664,35.166666666666664,37.550000000000004,88.82333333333334,0,0,0
2016-05-09,1,0.550666666666666,-4.25,37.833333333333336,12.833333333333334,36.666666666666664,40.25,88.97666666666667,0,0,0
2016-05-09,2,4.838666666666668,-5.666666666666667,44.666666666666664,18.166666666666668,22.333333333333332,16.916666666666668,89.34333333333332,0,0,0
2016-05-09,3,0.3096666666666666,-1.7166666666666668,64.16666666666667,34.666666666666664,27.5,20.1,88.57833333333333,0,0,0
2016-05-10,0,7.286999999999997,-4.6000000000000005,45.833333333333336,34.5,25.0,64.4,89.72666666666667,1,0,0
2016-05-10,1,1.5269999999999997,-7.166666666666667,26.166666666666668,1.1666666666666667,28.0,64.4,89.645,1,0,0
2016-05-10,2,8.829666666666665,-7.833333333333333,32.0,13.0,13.5,32.166666666666664,89.65666666666668,1,0,0
2016-05-10,3,0.6136666666666668,-5.483333333333333,55.333333333333336,33.0,15.833333333333334,21.183333333333334,89.605,1,0,0
2016-05-11,0,18.169666666666664,-5.55,39.833333333333336,18.333333333333332,8.5,64.4,89.63499999999999,2,0,0
2016-05-11,1,0.4576666666666666,-6.433333333333334,23.166666666666668,14.5,17.666666666666668,49.63333333333333,89.41833333333334,2,0,0
2016-05-11,2,2.982666666666669,-5.116666666666666,32.833333333333336,12.0,21.833333333333332,19.316666666666666,89.47500000000001,2,0,0
2016-05-11,3,3.981666666666667,-6.5,52.833333333333336,27.833333333333332,2.6666666666666665,25.46666666666667,89.68166666666667,2,0,0
2016-05-12,0,2.4426666666666663,1.1666666666666667,90.33333333333333,14.5,8.833333333333334,7.266666666666666,89.79833333333333,3,0,0
2016-05-12,1,0.6266666666666666,1.1500000000000001,74.83333333333333,22.666666666666668,10.833333333333334,17.433333333333334,89.93666666666667,3,0,0
2016-05-12,2,0.7776666666666664,-0.48333333333333334,64.66666666666667,30.5,10.166666666666666,22.76666666666667,90.07333333333334,3,0,0
2016-05-12,3,2.3959999999999995,0.7166666666666667,77.0,10.166666666666666,13.833333333333334,8.9,89.635,3,0,0
2016-05-13,0,8.377666666666666,-0.9166666666666666,66.66666666666667,16.666666666666668,8.666666666666666,15.033333333333333,90.32166666666666,4,0,0
2016-05-13,1,0.5109999999999995,-2.733333333333333,41.833333333333336,14.833333333333334,16.666666666666668,24.100000000000005,90.235,4,0,0
2016-05-13,2,4.494666666666663,-1.3666666666666665,56.0,18.0,11.0,17.7,90.13,4,0,0
2016-05-13,3,1.2746666666666666,-3.3333333333333335,72.16666666666667,22.0,5.333333333333333,19.3,90.245,4,0,0
2016-05-14,0,17.49866666666667,-2.4333333333333336,53.666666666666664,19.333333333333332,14.166666666666666,38.9,90.01166666666666,5,1,0
2016-05-14,1,0.8976666666666662,-3.8333333333333335,30.0,17.666666666666668,15.666666666666666,28.150000000000002,89.68666666666667,5,1,0
2016-05-14,2,7.7496666666666645,-6.533333333333334,30.333333333333332,14.833333333333334,17.333333333333332,11.833333333333334,89.44666666666667,5,1,0
2016-05-14,3,5.109666666666667,-2.1,78.83333333333333,17.166666666666668,3.6666666666666665,14.5,90.10333333333334,5,1,0
2016-05-15,0,26.13866666666666,-3.483333333333333,43.333333333333336,21.0,11.833333333333334,33.53333333333334,89.22666666666667,6,1,0
2016-05-15,1,1.0199999999999996,-3.3833333333333333,25.166666666666668,16.5,22.166666666666668,40.25,89.04,6,1,0
2016-05-15,2,10.986999999999991,-2.8333333333333335,36.166666666666664,18.166666666666668,16.666666666666668,22.783333333333335,89.005,6,1,0
2016-05-15,3,4.997666666666667,-4.6000000000000005,53.333333333333336,23.0,3.5,18.76666666666667,89.335,6,1,0
2016-05-16,0,25.670666666666666,-0.6666666666666666,41.0,18.166666666666668,25.5,50.98333333333333,89.05166666666666,0,0,0
2016-05-16,1,0.31366666666666554,1.0166666666666666,27.333333333333332,17.166666666666668,34.666666666666664,56.35,88.96333333333332,0,0,0
2016-05-16,2,9.618666666666673,2.8333333333333335,43.0,17.833333333333332,25.0,38.88333333333333,88.90500000000002,0,0,0
2016-05-16,3,1.1256666666666668,-2.1999999999999997,57.333333333333336,17.833333333333332,11.333333333333334,24.11666666666667,89.02499999999999,0,0,0
2016-05-17,0,9.094999999999995,1.9166666666666667,38.833333333333336,29.333333333333332,15.833333333333334,64.4,89.295,1,0,0
2016-05-17,1,1.0630000000000015,2.3333333333333335,27.666666666666668,20.333333333333332,13.333333333333334,53.666666666666664,89.08,1,0,0
2016-05-17,2,8.78666666666667,1.3499999999999999,30.666666666666668,19.666666666666668,12.5,36.199999999999996,89.02833333333332,1,0,0
2016-05-17,3,4.314666666666668,1.8166666666666667,55.833333333333336,24.666666666666668,12.0,28.133333333333336,88.99333333333334,1,0,0
